policy_id,family,horizon_hours,lookback_hours,threshold,maximum_spread,exit_hours,risk_fraction,scenario,training_cash,training_pnl,total_fees,closed_trades,release_days,maximum_cost_drawdown,mean_daily_log_growth,simultaneous_lower_daily_log_growth,selection_rejections
fb4c94ad6a9df61d,longshot_yes,18,0,0.1,0.08,1,0.025,costed,157.55,-42.45,3.9,14,13,0.21225,-0.0009619939449385204,-0.0030144369481491006,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
fb4c94ad6a9df61d,longshot_yes,18,0,0.1,0.08,1,0.05,costed,154.79,-45.21,4.2,9,8,0.22605,-0.0010332580925897206,-0.0035393399373243985,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
fb4c94ad6a9df61d,longshot_yes,18,0,0.1,0.08,1,0.005,stress,159.3,-40.7,4.69,84,55,0.2035,-0.0009174522162582001,-0.001863919743543542,
fb4c94ad6a9df61d,longshot_yes,18,0,0.1,0.08,1,0.01,stress,158.86,-41.14,3.43,34,26,0.2057,-0.0009286050618671385,-0.002108047934338211,
fb4c94ad6a9df61d,longshot_yes,18,0,0.1,0.08,1,0.025,stress,158.53,-41.47,3.09,13,9,0.20735,-0.0009369899866649213,-0.0027930737995246393,
fb4c94ad6a9df61d,longshot_yes,18,0,0.1,0.08,1,0.05,stress,154.48,-45.52,3.81,10,7,0.2276,-0.0010413416468862012,-0.0031135604557789762,
2d3f649c7685c687,longshot_yes,18,0,0.1,0.08,3,0.005,costed,158.58,-41.42,4.97,80,53,0.2071,-0.0009357184221926789,-0.0018788043773879115,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
2d3f649c7685c687,longshot_yes,18,0,0.1,0.08,3,0.01,costed,158.66,-41.34,3.55,33,27,0.2067,-0.0009336847527184652,-0.002073360615281059,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
2d3f649c7685c687,longshot_yes,18,0,0.1,0.08,3,0.025,costed,157.78,-42.22,3.83,14,12,0.2111,-0.0009561117293592468,-0.002979138218077936,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
2d3f649c7685c687,longshot_yes,18,0,0.1,0.08,3,0.05,costed,156.24,-43.76,3.4,8,6,0.2188,-0.0009956616128210197,-0.0032842646199220263,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
2d3f649c7685c687,longshot_yes,18,0,0.1,0.08,3,0.005,stress,159.92,-40.08,4.89,88,61,0.2004,-0.0009017890175640793,-0.0019323401640848029,
2d3f649c7685c687,longshot_yes,18,0,0.1,0.08,3,0.01,stress,158.78,-41.22,3.27,34,27,0.2061,-0.0009306361703672151,-0.002086718008327984,
2d3f649c7685c687,longshot_yes,18,0,0.1,0.08,3,0.025,stress,157.44,-42.56,3.02,13,9,0.2128,-0.0009648102146939249,-0.0028834397556059066,
2d3f649c7685c687,longshot_yes,18,0,0.1,0.08,3,0.05,stress,158.95,-41.05,3.28,9,6,0.20525,-0.0009263212870613907,-0.0030179342610833623,
a4fe96408c3f3e2a,longshot_yes,18,0,0.1,0.08,,0.005,costed,159.28,-40.72,5.33,113,77,0.2036,-0.00091795849512942,-0.0022311241164835733,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
a4fe96408c3f3e2a,longshot_yes,18,0,0.1,0.08,,0.01,costed,158.66,-41.34,2.62,29,26,0.2067,-0.0009336847527184665,-0.0021440004149915863,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
a4fe96408c3f3e2a,longshot_yes,18,0,0.1,0.08,,0.025,costed,158.78,-41.22,2.53,11,9,0.2061,-0.0009306361703672149,-0.0030629636551360905,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
a4fe96408c3f3e2a,longshot_yes,18,0,0.1,0.08,,0.05,costed,151.71,-48.29,2.94,8,6,0.24145,-0.0011143006564033682,-0.00362231525225178,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
a4fe96408c3f3e2a,longshot_yes,18,0,0.1,0.08,,0.005,stress,159.75,-40.25,4.38,97,69,0.20125,-0.000906077714880616,-0.001971470836132791,
a4fe96408c3f3e2a,longshot_yes,18,0,0.1,0.08,,0.01,stress,159.49,-40.51,2.59,30,26,0.20255,-0.0009126457347313459,-0.002060894797319932,
a4fe96408c3f3e2a,longshot_yes,18,0,0.1,0.08,,0.025,stress,155.25,-44.75,2.81,13,9,0.22375,-0.0010212929263485827,-0.0030388812933634917,
a4fe96408c3f3e2a,longshot_yes,18,0,0.1,0.08,,0.05,stress,158.61,-41.39,2.56,8,5,0.20695,-0.000934955675937775,-0.0032080913302913955,
e7cbf9c731946d7f,longshot_yes,12,0,0.1,0.03,1,0.005,costed,160.38,-39.62,5.07,85,55,0.20733455246379676,-0.0008902071256820717,-0.0019705196970818,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
e7cbf9c731946d7f,longshot_yes,12,0,0.1,0.03,1,0.01,costed,163.7,-36.3,4.83,42,30,0.20029311187103077,-0.0008075882345602726,-0.0021255950799302986,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
e7cbf9c731946d7f,longshot_yes,12,0,0.1,0.03,1,0.025,costed,154.98,-45.02,3.69,18,10,0.2251,-0.0010283116540815828,-0.0034947474664589664,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
e7cbf9c731946d7f,longshot_yes,12,0,0.1,0.03,1,0.05,costed,158.6,-41.4,2.98,10,7,0.207,-0.0009352099086584238,-0.0032847188877322027,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
e7cbf9c731946d7f,longshot_yes,12,0,0.1,0.03,1,0.005,stress,159.7,-40.3,3.64,74,56,0.2015,-0.0009073399650285071,-0.0016962401045119352,
e7cbf9c731946d7f,longshot_yes,12,0,0.1,0.03,1,0.01,stress,159.19,-40.81,3.74,39,31,0.20405,-0.00092023753702013,-0.002068929468890433,
e7cbf9c731946d7f,longshot_yes,12,0,0.1,0.03,1,0.025,stress,159.16,-40.84,4.03,16,12,0.2042,-0.0009209975039891485,-0.0031562937744350553,
e7cbf9c731946d7f,longshot_yes,12,0,0.1,0.03,1,0.05,stress,159.23,-40.77,5.2,13,9,0.21024699930562443,-0.0009192244704826692,-0.0037317926957803945,
e19e638bf8f00ae4,longshot_yes,12,0,0.1,0.03,3,0.005,costed,159.67,-40.33,5.04,95,56,0.20165,-0.0009080975048243029,-0.002366419081472817,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
e19e638bf8f00ae4,longshot_yes,12,0,0.1,0.03,3,0.01,costed,158.77,-41.23,4.95,52,31,0.20615,-0.0009308901308815184,-0.002934210042212478,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
e19e638bf8f00ae4,longshot_yes,12,0,0.1,0.03,3,0.025,costed,159.44,-40.56,2.59,15,7,0.2028,-0.0009139100429173284,-0.0031334832395901566,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
e19e638bf8f00ae4,longshot_yes,12,0,0.1,0.03,3,0.05,costed,156.54,-43.46,2.73,10,6,0.2173,-0.0009879266055296157,-0.0034418453261964854,nonpositive_simultaneous_lower_bound;insufficient_release_days
e19e638bf8f00ae4,longshot_yes,12,0,0.1,0.03,3,0.005,stress,163.73,-36.27,4.81,101,75,0.20248416950803702,-0.0008068493423251447,-0.002138756719119137,
e19e638bf8f00ae4,longshot_yes,12,0,0.1,0.03,3,0.01,stress,167.2,-32.8,3.63,38,28,0.20592705167173253,-0.0007222849431348205,-0.0021704145476636573,
e19e638bf8f00ae4,longshot_yes,12,0,0.1,0.03,3,0.025,stress,181.54,-18.46,3.83,16,12,0.2005812673389405,-0.0003904893203611104,-0.003319436095166091,
e19e638bf8f00ae4,longshot_yes,12,0,0.1,0.03,3,0.05,stress,204.36,4.36,4.79,14,10,0.20336802713132968,8.69587819135497e-05,-0.004607030698471099,
5eae6b874935f340,longshot_yes,12,0,0.1,0.03,,0.005,costed,160.7,-39.3,4.93,106,62,0.20449482698876292,-0.000882169733082942,-0.0031277478728355596,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
5eae6b874935f340,longshot_yes,12,0,0.1,0.03,,0.01,costed,162.43,-37.57,6.73,77,48,0.204476442354785,-0.0008389928500674701,-0.00479767887218322,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
5eae6b874935f340,longshot_yes,12,0,0.1,0.03,,0.025,costed,159.44,-40.56,2.59,15,7,0.2028,-0.0009139100429173284,-0.0031334832395901566,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
5eae6b874935f340,longshot_yes,12,0,0.1,0.03,,0.05,costed,156.54,-43.46,2.73,10,6,0.2173,-0.0009879266055296157,-0.0034418453261964854,nonpositive_simultaneous_lower_bound;insufficient_release_days
5eae6b874935f340,longshot_yes,12,0,0.1,0.03,,0.005,stress,164.72,-35.28,4.81,105,81,0.2,-0.0007825415476955748,-0.002257341644788852,
5eae6b874935f340,longshot_yes,12,0,0.1,0.03,,0.01,stress,168.72,-31.28,4.21,48,40,0.20324896108802418,-0.000685793670877087,-0.002658245886344564,
5eae6b874935f340,longshot_yes,12,0,0.1,0.03,,0.025,stress,183.7,-16.3,3.61,16,13,0.2018248968064306,-0.0003427958642215993,-0.003424626715310375,
5eae6b874935f340,longshot_yes,12,0,0.1,0.03,,0.05,stress,205.88,5.88,4.7,15,12,0.21590433027383174,0.00011683914611498769,-0.004994508586639888,
028ef874306f039a,longshot_yes,12,0,0.1,0.08,1,0.005,costed,159.01,-40.99,4.5,90,44,0.20495,-0.0009247994888053682,-0.0020722377734537145,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
028ef874306f039a,longshot_yes,12,0,0.1,0.08,1,0.01,costed,157.95,-42.05,3.73,44,24,0.21025,-0.0009517695133062202,-0.002689015736815464,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
028ef874306f039a,longshot_yes,12,0,0.1,0.08,1,0.025,costed,157.27,-42.73,3.28,20,11,0.21365,-0.0009691665042153326,-0.0035680766517767887,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
028ef874306f039a,longshot_yes,12,0,0.1,0.08,1,0.05,costed,159.7,-40.3,3.52,11,7,0.2015,-0.0009073399650285081,-0.003788172466518333,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
028ef874306f039a,longshot_yes,12,0,0.1,0.08,1,0.005,stress,159.99,-40.01,3.53,75,46,0.20005,-0.0009000244083363544,-0.0019106565040369436,
028ef874306f039a,longshot_yes,12,0,0.1,0.08,1,0.01,stress,158.87,-41.13,3.7,41,25,0.20565,-0.0009283512452262267,-0.0023327069514787408,
028ef874306f039a,longshot_yes,12,0,0.1,0.08,1,0.025,stress,159.71,-40.29,3.84,18,12,0.20145,-0.0009070874833863673,-0.0032329294647467977,
028ef874306f039a,longshot_yes,12,0,0.1,0.08,1,0.05,stress,152.1,-47.9,5.46,16,12,0.2456105545084813,-0.0011039482551725383,-0.0040354638107422125,
83398360cfa862d4,longshot_yes,12,0,0.1,0.08,3,0.005,costed,158.57,-41.43,5.35,111,57,0.20715,-0.0009359727030103239,-0.0022637285330650543,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
83398360cfa862d4,longshot_yes,12,0,0.1,0.08,3,0.01,costed,158.55,-41.45,2.8,38,20,0.20725,-0.000936481312756776,-0.0028051281879159047,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
83398360cfa862d4,longshot_yes,12,0,0.1,0.08,3,0.025,costed,158.96,-41.04,2.61,18,8,0.2052,-0.0009260676141309487,-0.0035836018306432795,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
83398360cfa862d4,longshot_yes,12,0,0.1,0.08,3,0.05,costed,154.16,-45.84,2.86,11,7,0.2292,-0.0010497029937174421,-0.004244834094527394,nonpositive_simultaneous_lower_bound;insufficient_release_days
83398360cfa862d4,longshot_yes,12,0,0.1,0.08,3,0.005,stress,163.57,-36.43,3.24,73,43,0.20326351680467608,-0.0008107916664419457,-0.0019101590014870056,
83398360cfa862d4,longshot_yes,12,0,0.1,0.08,3,0.01,stress,166.82,-33.18,3.47,40,24,0.20773176291793313,-0.0007314595957039152,-0.0023129199700936947,
83398360cfa862d4,longshot_yes,12,0,0.1,0.08,3,0.025,stress,177.94,-22.06,3.98,19,12,0.2164340129464089,-0.00047125383762667476,-0.003428373376319097,
83398360cfa862d4,longshot_yes,12,0,0.1,0.08,3,0.05,stress,203.78,3.78,4.78,13,9,0.2056289712704167,7.549844354073557e-05,-0.004095559307567695,
931d4312f5c0dd8b,longshot_yes,12,0,0.1,0.08,,0.005,costed,159.25,-40.75,7.53,175,84,0.20830226199353716,-0.000918718032644207,-0.0031792896979786446,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
931d4312f5c0dd8b,longshot_yes,12,0,0.1,0.08,,0.01,costed,158.11,-41.89,2.76,38,20,0.20945,-0.0009476869888144485,-0.0028405989269244462,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
931d4312f5c0dd8b,longshot_yes,12,0,0.1,0.08,,0.025,costed,158.96,-41.04,2.61,18,8,0.2052,-0.0009260676141309487,-0.0035836018306432795,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
931d4312f5c0dd8b,longshot_yes,12,0,0.1,0.08,,0.05,costed,154.16,-45.84,2.86,11,7,0.2292,-0.0010497029937174421,-0.004244834094527394,nonpositive_simultaneous_lower_bound;insufficient_release_days
931d4312f5c0dd8b,longshot_yes,12,0,0.1,0.08,,0.005,stress,164.58,-35.42,3.51,82,52,0.2006799417192812,-0.0007859701305260899,-0.002042278049898126,
931d4312f5c0dd8b,longshot_yes,12,0,0.1,0.08,,0.01,stress,168.6,-31.4,4.11,49,31,0.20381564034756328,-0.0006886625845979106,-0.00282339877132106,
931d4312f5c0dd8b,longshot_yes,12,0,0.1,0.08,,0.025,stress,180.4,-19.6,3.81,19,14,0.2161633717140995,-0.0004158901569335213,-0.0033709511882790105,
931d4312f5c0dd8b,longshot_yes,12,0,0.1,0.08,,0.05,stress,208.64,8.64,4.49,14,11,0.20539284762158663,0.00017053593625101411,-0.004088858752514109,
818acd34d28e0247,longshot_yes,6,0,0.1,0.03,1,0.005,costed,183.59,-16.41,1.43,22,20,0.08205,-0.0003452111132093656,-0.0007072410688530588,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
818acd34d28e0247,longshot_yes,6,0,0.1,0.03,1,0.01,costed,168.06,-31.94,2.74,22,20,0.1597,-0.0007015980163224378,-0.0014386195545062225,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
818acd34d28e0247,longshot_yes,6,0,0.1,0.03,1,0.025,costed,155.89,-44.11,4.06,14,12,0.22055,-0.0010047045815461577,-0.002642423860779489,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
818acd34d28e0247,longshot_yes,6,0,0.1,0.03,1,0.05,costed,156.2,-43.8,3.8,10,9,0.219,-0.0009966940691227865,-0.002719714709427565,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
818acd34d28e0247,longshot_yes,6,0,0.1,0.03,1,0.005,stress,192.62,-7.38,0.51,9,8,0.0369,-0.00015160496135209063,-0.0003667054827277285,
818acd34d28e0247,longshot_yes,6,0,0.1,0.03,1,0.01,stress,185.49,-14.51,0.94,9,8,0.07255,-0.0003036951383445544,-0.0007344001999725991,
818acd34d28e0247,longshot_yes,6,0,0.1,0.03,1,0.025,stress,165.53,-34.47,2.19,9,8,0.17235,-0.0007627617712740422,-0.0018379758351840963,
818acd34d28e0247,longshot_yes,6,0,0.1,0.03,1,0.05,stress,156.25,-43.75,2.75,8,7,0.21875,-0.0009954035400464747,-0.002519725886116435,
a449c3fba3ae7401,longshot_yes,6,0,0.1,0.03,3,0.005,costed,181.42,-18.58,1.23,22,20,0.0929,-0.000393155570004994,-0.0008236231659883961,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
a449c3fba3ae7401,longshot_yes,6,0,0.1,0.03,3,0.01,costed,164.02,-35.98,2.36,22,20,0.1799,-0.0007997136892732723,-0.0016791758149612358,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
a449c3fba3ae7401,longshot_yes,6,0,0.1,0.03,3,0.025,costed,157.98,-42.02,2.68,11,10,0.2101,-0.0009510037250474343,-0.002617196198778089,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
a449c3fba3ae7401,longshot_yes,6,0,0.1,0.03,3,0.05,costed,156.22,-43.78,2.78,9,8,0.2189,-0.0009961778079269575,-0.0028441674569977043,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
a449c3fba3ae7401,longshot_yes,6,0,0.1,0.03,3,0.005,stress,192.62,-7.38,0.51,9,8,0.0369,-0.00015160496135209063,-0.0003667054827277285,
a449c3fba3ae7401,longshot_yes,6,0,0.1,0.03,3,0.01,stress,185.49,-14.51,0.94,9,8,0.07255,-0.0003036951383445544,-0.0007344001999725991,
a449c3fba3ae7401,longshot_yes,6,0,0.1,0.03,3,0.025,stress,165.53,-34.47,2.19,9,8,0.17235,-0.0007627617712740422,-0.0018379758351840963,
a449c3fba3ae7401,longshot_yes,6,0,0.1,0.03,3,0.05,stress,156.25,-43.75,2.75,8,7,0.21875,-0.0009954035400464747,-0.002519725886116435,
862f1dd9ebc91014,longshot_yes,6,0,0.1,0.03,,0.005,costed,181.42,-18.58,1.23,22,20,0.0929,-0.000393155570004994,-0.0008236231659883961,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
862f1dd9ebc91014,longshot_yes,6,0,0.1,0.03,,0.01,costed,164.02,-35.98,2.36,22,20,0.1799,-0.0007997136892732723,-0.0016791758149612358,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
862f1dd9ebc91014,longshot_yes,6,0,0.1,0.03,,0.025,costed,157.98,-42.02,2.68,11,10,0.2101,-0.0009510037250474343,-0.002617196198778089,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
862f1dd9ebc91014,longshot_yes,6,0,0.1,0.03,,0.05,costed,156.22,-43.78,2.78,9,8,0.2189,-0.0009961778079269575,-0.0028441674569977043,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
862f1dd9ebc91014,longshot_yes,6,0,0.1,0.03,,0.005,stress,192.62,-7.38,0.51,9,8,0.0369,-0.00015160496135209063,-0.0003667054827277285,
862f1dd9ebc91014,longshot_yes,6,0,0.1,0.03,,0.01,stress,185.49,-14.51,0.94,9,8,0.07255,-0.0003036951383445544,-0.0007344001999725991,
862f1dd9ebc91014,longshot_yes,6,0,0.1,0.03,,0.025,stress,165.53,-34.47,2.19,9,8,0.17235,-0.0007627617712740422,-0.0018379758351840963,
862f1dd9ebc91014,longshot_yes,6,0,0.1,0.03,,0.05,stress,156.25,-43.75,2.75,8,7,0.21875,-0.0009954035400464747,-0.002519725886116435,
86bcb8756f52bfef,longshot_yes,6,0,0.1,0.08,1,0.005,costed,181.05,-18.95,1.65,26,24,0.09475,-0.00040138762232414064,-0.0007944418795183858,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
86bcb8756f52bfef,longshot_yes,6,0,0.1,0.08,1,0.01,costed,163.39,-36.61,3.12,26,24,0.18305,-0.00081523139316655,-0.001612593790517076,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
86bcb8756f52bfef,longshot_yes,6,0,0.1,0.08,1,0.025,costed,158.1,-41.9,3.6,13,12,0.2095,-0.0009479420255347194,-0.0025635831229840825,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
86bcb8756f52bfef,longshot_yes,6,0,0.1,0.08,1,0.05,costed,154.65,-45.35,3.87,10,9,0.22675,-0.0010369067234554758,-0.0032097992859715365,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
86bcb8756f52bfef,longshot_yes,6,0,0.1,0.08,1,0.005,stress,190.64,-9.36,0.66,12,11,0.0468,-0.00019326828128044343,-0.00043105075280472957,
86bcb8756f52bfef,longshot_yes,6,0,0.1,0.08,1,0.01,stress,181.56,-18.44,1.2,12,11,0.0922,-0.000390045116773273,-0.0008692193906146645,
86bcb8756f52bfef,longshot_yes,6,0,0.1,0.08,1,0.025,stress,159.57,-40.43,2.59,11,10,0.20215,-0.0009106236658294382,-0.002116644463343521,
86bcb8756f52bfef,longshot_yes,6,0,0.1,0.08,1,0.05,stress,159.77,-40.23,2.53,7,6,0.20115,-0.000905572925437728,-0.0024798116236586193,
cfd6a7739f56d35e,longshot_yes,6,0,0.1,0.08,3,0.005,costed,178.6,-21.4,1.42,26,24,0.107,-0.0004563253955872507,-0.0009193506646662437,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
cfd6a7739f56d35e,longshot_yes,6,0,0.1,0.08,3,0.01,costed,159.08,-40.92,2.67,26,24,0.2046,-0.0009230247830989786,-0.0018596783565291435,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
cfd6a7739f56d35e,longshot_yes,6,0,0.1,0.08,3,0.025,costed,156.22,-43.78,2.76,12,11,0.2189,-0.0009961778079269575,-0.0027886752912810236,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
cfd6a7739f56d35e,longshot_yes,6,0,0.1,0.08,3,0.05,costed,158.07,-41.93,2.63,8,7,0.20965,-0.0009487072324948895,-0.0033485538857360346,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
cfd6a7739f56d35e,longshot_yes,6,0,0.1,0.08,3,0.005,stress,190.58,-9.42,0.65,12,11,0.0471,-0.0001945375509193324,-0.0004349349466645137,
cfd6a7739f56d35e,longshot_yes,6,0,0.1,0.08,3,0.01,stress,181.47,-18.53,1.19,12,11,0.09265,-0.00039204441839154865,-0.0008765876459001058,
cfd6a7739f56d35e,longshot_yes,6,0,0.1,0.08,3,0.025,stress,159.38,-40.62,2.56,11,10,0.2031,-0.0009154277362033653,-0.0021353020837097526,
cfd6a7739f56d35e,longshot_yes,6,0,0.1,0.08,3,0.05,stress,159.77,-40.23,2.53,7,6,0.20115,-0.000905572925437728,-0.0024798116236586193,
4ecc9b73b5b40c87,longshot_yes,6,0,0.1,0.08,,0.005,costed,178.6,-21.4,1.42,26,24,0.107,-0.0004563253955872507,-0.0009193506646662437,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
4ecc9b73b5b40c87,longshot_yes,6,0,0.1,0.08,,0.01,costed,159.08,-40.92,2.67,26,24,0.2046,-0.0009230247830989786,-0.0018596783565291435,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
4ecc9b73b5b40c87,longshot_yes,6,0,0.1,0.08,,0.025,costed,156.22,-43.78,2.76,12,11,0.2189,-0.0009961778079269575,-0.0027886752912810236,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
4ecc9b73b5b40c87,longshot_yes,6,0,0.1,0.08,,0.05,costed,158.07,-41.93,2.63,8,7,0.20965,-0.0009487072324948895,-0.0033485538857360346,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
4ecc9b73b5b40c87,longshot_yes,6,0,0.1,0.08,,0.005,stress,190.58,-9.42,0.65,12,11,0.0471,-0.0001945375509193324,-0.0004349349466645137,
4ecc9b73b5b40c87,longshot_yes,6,0,0.1,0.08,,0.01,stress,181.47,-18.53,1.19,12,11,0.09265,-0.00039204441839154865,-0.0008765876459001058,
4ecc9b73b5b40c87,longshot_yes,6,0,0.1,0.08,,0.025,stress,159.38,-40.62,2.56,11,10,0.2031,-0.0009154277362033653,-0.0021353020837097526,
4ecc9b73b5b40c87,longshot_yes,6,0,0.1,0.08,,0.05,stress,159.77,-40.23,2.53,7,6,0.20115,-0.000905572925437728,-0.0024798116236586193,
6012e333e65327c5,longshot_yes,24,0,0.2,0.03,1,0.005,costed,170.87,-29.13,10.24,133,63,0.20842212545168165,-0.0006347352140639303,-0.003183728836427409,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
6012e333e65327c5,longshot_yes,24,0,0.2,0.03,1,0.01,costed,184.83,-15.17,12.98,88,43,0.20177067587993955,-0.0003180680760219681,-0.005028549800207434,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
6012e333e65327c5,longshot_yes,24,0,0.2,0.03,1,0.025,costed,158.94,-41.06,5.43,18,8,0.2053,-0.0009265749759516265,-0.0037646311014009597,nonpositive_simultaneous_lower_bound;insufficient_release_days
6012e333e65327c5,longshot_yes,24,0,0.2,0.03,1,0.05,costed,152.98,-47.02,5.74,12,8,0.2351,-0.0010806861800577285,-0.004353872020483128,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
6012e333e65327c5,longshot_yes,24,0,0.2,0.03,1,0.005,stress,160.95,-39.05,5.33,85,53,0.20714285714285716,-0.0008759016484000792,-0.0021811931828445907,
6012e333e65327c5,longshot_yes,24,0,0.2,0.03,1,0.01,stress,164.92,-35.08,5.89,48,30,0.20007760585924236,-0.0007776486238279734,-0.002971646706187599,
6012e333e65327c5,longshot_yes,24,0,0.2,0.03,1,0.025,stress,217.78,17.78,4.5,16,11,0.2072,0.00034341940471725014,-0.004334486226918276,
6012e333e65327c5,longshot_yes,24,0,0.2,0.03,1,0.05,stress,152.38,-47.62,5.9,12,8,0.2381,-0.0010965321189644072,-0.00403884150681808,
98dd7a75ed68e9d9,longshot_yes,24,0,0.2,0.03,3,0.005,costed,160.92,-39.08,8.17,135,63,0.20154807978565048,-0.0008766533043001963,-0.003064009426456583,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
98dd7a75ed68e9d9,longshot_yes,24,0,0.2,0.03,3,0.01,costed,157.36,-42.64,3.39,29,13,0.2132,-0.0009668596470452947,-0.0035785230730338386,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
98dd7a75ed68e9d9,longshot_yes,24,0,0.2,0.03,3,0.025,costed,147.94,-52.06,3.93,17,8,0.2603,-0.001215768469307722,-0.004914155734882594,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
98dd7a75ed68e9d9,longshot_yes,24,0,0.2,0.03,3,0.05,costed,154.64,-45.36,3.38,10,7,0.2268,-0.0010371674663224243,-0.00433182896533463,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
98dd7a75ed68e9d9,longshot_yes,24,0,0.2,0.03,3,0.005,stress,160.53,-39.47,4.71,92,56,0.2001494768310912,-0.0008864376030512655,-0.0023360914634869834,
98dd7a75ed68e9d9,longshot_yes,24,0,0.2,0.03,3,0.01,stress,169.17,-30.83,5.44,57,34,0.20956230972700504,-0.0006750533873420828,-0.0030328571596619017,
98dd7a75ed68e9d9,longshot_yes,24,0,0.2,0.03,3,0.025,stress,151.96,-48.04,2.97,14,9,0.2402,-0.0011076614444702085,-0.004106275433373692,
98dd7a75ed68e9d9,longshot_yes,24,0,0.2,0.03,3,0.05,stress,151.15,-48.85,2.96,7,6,0.24425,-0.0011292122795264906,-0.0043722569374423596,
